sampleName	originalIndex	Cell.Type..Samples	MajorType	GabaDeep	CellType	forContanim	FullCellType	Normalize	MainName	Description	Region	Anatomical.Region	Age	AgeExact	Method	RNA.isolation.method	RNA.amplification.and.labeling.method	Platform	Reference	sex	Astrocyte	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	Astrocyte	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	MeanCont
GSM337833	12	H_stell_basket_cerebellum:v2_GSM337831,v2_GSM337832,v2_GSM337833	Neuron	Basket	Basket	Basket	Basket	Basket	Basket	Stellate Basket Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.351031701475721	0.629398289130968	0.201316443535999	0.0849293703037515	0.130295372726636	0.0785557936327363	0.0544308165830192	0.191810627099448	0.14192113460887	0.108280437056033	0.448762975887769	0.430432497249576	0.118585032931553	0.0648870252012257	0.137670959261369	0.211487231778978
GSM337834	13	H_granule_cerebellum:v2_GSM337834,v2_GSM337835,v2_GSM337836	Neuron	CerebGranule	CerebGranule	CerebGranule	CerebGranule	GranuleCereb	GranuleCereb	Granule Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.117534152451219	0.93978899094736	0.138836284555121	0.0751378127982153	0.134319647112455	0.334266347845649	0.20074327223263	0.145516834438388	0.14020068104442	0.0967066800808706	0.222559338192687	0.221965847291222	0.155464554997514	0.0568846759011582	0.0984204356738266	0.205223037037516
GSM337835	13	H_granule_cerebellum:v2_GSM337834,v2_GSM337835,v2_GSM337836	Neuron	CerebGranule	CerebGranule	CerebGranule	CerebGranule	GranuleCereb	GranuleCereb	Granule Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.134851634381884	1	0.106567814251859	0.0933451072712838	0.15963909872347	0.320680214023974	0.190833126773703	0.139304469836039	0.135900433664627	0.097214636958528	0.236787814338326	0.250255843072927	0.132326579651535	0.0943499954718803	0.112061503401927	0.213607884788131
GSM337836	13	H_granule_cerebellum:v2_GSM337834,v2_GSM337835,v2_GSM337836	Neuron	CerebGranule	CerebGranule	CerebGranule	CerebGranule	GranuleCereb	GranuleCereb	Granule Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.128792314313422	0.973756703242531	0.0993725980791244	0.0735788640104179	0.130155981112394	0.319232716342751	0.227758155591432	0.153346182323668	0.138798421386221	0.0932826612421099	0.244688849435671	0.268928763410537	0.167152439349395	0.095918165829749	0.113121549056233	0.21519229098171
GSM337796	14	H_molig_cerebellum:v2_GSM337796,v2_GSM337797,v2_GSM337798	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	OligoMature	Mature Oligodendrocytes	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.267580972723839	0.678501607526377	0.129067223633966	0.138277569944464	0.0970089735484421	0.105575401167298	0.19931043561625	0.141490185199796	0.129298676283601	0.136575138138393	1	0.41356120566473	0.0745507363480784	0.0963578880584881	0.136120166024666	0.249551745325226
GSM337797	14	H_molig_cerebellum:v2_GSM337796,v2_GSM337797,v2_GSM337798	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	OligoMature	Mature Oligodendrocytes	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.29834767378789	0.78931802021767	0.188512803218988	0.0921905691601176	0.113323782347666	0.127801561274128	0.189642008001531	0.134759386193979	0.130604559754497	0.150277911665326	0.931065778092828	0.46838411598073	0.101139561169012	0.0865983960248405	0.146677196887503	0.26324288825178
GSM337798	14	H_molig_cerebellum:v2_GSM337796,v2_GSM337797,v2_GSM337798	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	OligoMature	Mature Oligodendrocytes	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.290600144165618	0.656751737723189	0.166524792845048	0.0843331940645791	0.11735863008281	0.0890437444641126	0.0655739188741445	0.133187720057055	0.126994038131073	0.134897956086499	0.977641367598594	0.380566663357941	0.0686016917570267	0.0716579943232137	0.154896665812781	0.234575350622912
GSM337800	15	H_molig_cortex:v2_GSM337800,v2_GSM337801,v2_GSM337802	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	OligoMature	Mature Oligodendrocytes	Cortex,Cerebrum	Cortex	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.244289820599376	0.2206704295965	0.166339747421515	0.185926413811811	0.092919446224263	0.275746933698949	0.095573610026562	0.187956737697363	0.145765062786537	0.114681998764905	0.916892010185452	0.127326518468829	0.0956386832058692	0.29885474952643	0.148495457704446	0.221138507981254
GSM337801	15	H_molig_cortex:v2_GSM337800,v2_GSM337801,v2_GSM337802	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	OligoMature	Mature Oligodendrocytes	Cortex,Cerebrum	Cortex	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.266370880169898	0.211119472678809	0.172765958526892	0.201639179283928	0.119106060135016	0.180659100281106	0.0677232615852728	0.152651561587589	0.163224837339678	0.0847034549177238	0.862455878228486	0.146669504180132	0.118698192621326	0.261122849438684	0.169214430240447	0.211874974747666
GSM337802	15	H_molig_cortex:v2_GSM337800,v2_GSM337801,v2_GSM337802	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	OligoMature	Mature Oligodendrocytes	Cortex,Cerebrum	Cortex	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.244552771911712	0.219519662144992	0.180975640839783	0.150357348009228	0.122970581898785	0.227553095430364	0.0342240055863711	0.140126421448396	0.146987720479029	0.0956477374437502	0.904935696410741	0.132019559351686	0.129277293095383	0.267603011130417	0.158149928555704	0.21032669824909
GSM337841	16	H_mixed_olig_cerebellum:v2_GSM337841,v2_GSM337842,v2_GSM337843	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	OligMix	Mixed Oligodendrocytes	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.215016196301332	0.371040992052525	0.113812204365563	0.0736690174473754	0.138451596048599	0.281954367068071	0.043072127259657	0.2354905378865	0.135110201065697	0.0861942836344002	0.791893863034832	0.210718957946446	0.110304182813992	0.180196553264379	0.195110491135076	0.212135704754963
GSM337842	16	H_mixed_olig_cerebellum:v2_GSM337841,v2_GSM337842,v2_GSM337843	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	OligMix	Mixed Oligodendrocytes	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.194804493312036	0.317677124273583	0.115771102969318	0.0649059438671298	0.160496562820119	0.267373623055462	0.0552502252380002	0.239165945890831	0.130148098930073	0.0834813932621952	0.802899518796026	0.207193050163377	0.120516703238522	0.159205822474338	0.207803610667241	0.208446214597217
GSM337843	16	H_mixed_olig_cerebellum:v2_GSM337841,v2_GSM337842,v2_GSM337843	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	OligMix	Mixed Oligodendrocytes	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.202591069840819	0.360800064262641	0.10872322582969	0.0619903239452937	0.131610605678595	0.301291878047011	0.0289733476266811	0.24087571145952	0.137440650277626	0.0923603638282866	0.807787953851393	0.222128421465989	0.128785821557141	0.148857412012741	0.219432868056667	0.212909981182673
GSM337844	17	H_mixed_olig_cortex:v2_GSM337844,v2_GSM337845,v2_GSM337846	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	OligMix	Mixed Oligodendrocytes	Cortex,Cerebrum	Cortex	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.345154426920091	0.205992407921073	0.11126853101981	0.0634403100832029	0.149531315951108	0.209092251561058	0.0323773705321246	0.1476049256992	0.136392229083835	0.0815377582346489	0.716677618812835	0.131706722691183	0.120824750604577	0.180620412004346	0.114139430899482	0.183090697467905
GSM337845	17	H_mixed_olig_cortex:v2_GSM337844,v2_GSM337845,v2_GSM337846	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	OligMix	Mixed Oligodendrocytes	Cortex,Cerebrum	Cortex	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.345507038834259	0.172168683119753	0.136099381402441	0.0761468811060961	0.164272513086964	0.194432120356936	0.0448413602681404	0.180779191339453	0.13448491197669	0.097460640194786	0.754485093179975	0.134976082087242	0.116910808405935	0.16044581640372	0.144945194764226	0.190530381101774
GSM337846	17	H_mixed_olig_cortex:v2_GSM337844,v2_GSM337845,v2_GSM337846	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	OligMix	Mixed Oligodendrocytes	Cortex,Cerebrum	Cortex	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.371079263312705	0.169724363502032	0.126336190878745	0.0622302725174731	0.11662118179668	0.248495267324809	0.0477562157823124	0.177003589111305	0.136994198443533	0.106388437303563	0.723300047934125	0.12894660698399	0.0913826300180157	0.218853234901555	0.163559771785439	0.192578084773085
GSM337848	18	H_purkinje_cerebellum:v2_GSM337848,v2_GSM337849,v2_GSM337850,v2_GSM337851,v2_GSM337852,v2_GSM337853	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.127925632199717	0.271705062497785	0.14352850280018	0.138151909204329	0.155947817248048	0.0683128922535103	0.0835218604656131	0.107227350719546	0.146095611969654	0.12441280210557	0.122488123325543	0.844003123444338	0.1466534768227	0.155502786150803	0.116982353551305	0.183497286983909
GSM337849	18	H_purkinje_cerebellum:v2_GSM337848,v2_GSM337849,v2_GSM337850,v2_GSM337851,v2_GSM337852,v2_GSM337853	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.132157583980432	0.342592391101556	0.12687204201543	0.158061073994471	0.13076865939571	0.0791001492866276	0.0800331485785956	0.117239935416667	0.149097868135053	0.144940337103361	0.0881025599461786	0.830081923312753	0.163675082319236	0.215553047021502	0.129736217755086	0.192534134624177
GSM337850	18	H_purkinje_cerebellum:v2_GSM337848,v2_GSM337849,v2_GSM337850,v2_GSM337851,v2_GSM337852,v2_GSM337853	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.132879217716248	0.296822566579657	0.117048438034495	0.112918161806213	0.148792442378708	0.0787664059486397	0.0799596444205755	0.145791510176375	0.155511530869381	0.138930687900917	0.122701428579955	0.84451954404978	0.159933139695346	0.159004672107199	0.131437884738278	0.188334485000118
GSM337851	18	H_purkinje_cerebellum:v2_GSM337848,v2_GSM337849,v2_GSM337850,v2_GSM337851,v2_GSM337852,v2_GSM337853	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.108787829807479	0.295763714398673	0.149939362732184	0.0755383252864201	0.128826416629874	0.0585580381547374	0.0840441594204367	0.112425613360438	0.156795859385264	0.148473295096692	0.119790851003571	0.82222135451835	0.148545711535612	0.174395722624852	0.122298707299911	0.180426997416966
GSM337852	18	H_purkinje_cerebellum:v2_GSM337848,v2_GSM337849,v2_GSM337850,v2_GSM337851,v2_GSM337852,v2_GSM337853	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.129379070065001	0.338509760130615	0.148699416387639	0.117789774673238	0.177243085851274	0.081799309617612	0.07447666638056	0.0809995546959707	0.153274184101239	0.167366114754865	0.116679382844935	0.820522296770627	0.157325498781265	0.167743307668059	0.113795366185996	0.189706852593926
GSM337853	18	H_purkinje_cerebellum:v2_GSM337848,v2_GSM337849,v2_GSM337850,v2_GSM337851,v2_GSM337852,v2_GSM337853	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.154264827741131	0.298947061362667	0.138688443718887	0.153035974954195	0.167991913927215	0.101641654994099	0.0238851731963988	0.0934264947015958	0.157415823878313	0.131789042011681	0.0796181757358205	0.818903445714276	0.137518874689608	0.1757968422116	0.112120709323344	0.183002963877389
GSM337861	19	H_bergmann_cerebellum:v2_GSM337861,v2_GSM337862,v2_GSM337863	Glia	Bergmann	Bergmann	Astrocyte	Bergmann	Bergmann	Bergmann	Bergman Glia	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.684513115920151	0.322493385880981	0.164124674789088	0.0748400072317206	0.123065624298773	0.0456856630098389	0.0556099008739973	0.18111502146014	0.14024349425119	0.0915421618264471	0.556700140132964	0.207335255561098	0.126302300747065	0.220278069926548	0.139300853055258	0.208876644597684
GSM337862	19	H_bergmann_cerebellum:v2_GSM337861,v2_GSM337862,v2_GSM337863	Glia	Bergmann	Bergmann	Astrocyte	Bergmann	Bergmann	Bergmann	Bergman Glia	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.633787790287429	0.329785334014895	0.10310061965232	0.059007277043802	0.163777928260419	0.0784497188564886	0.0913486670333927	0.166404678415575	0.139217649832773	0.108256309735028	0.56022266953119	0.226291397764627	0.127571752845231	0.178308695414057	0.123464323055672	0.205932987449527
GSM337863	19	H_bergmann_cerebellum:v2_GSM337861,v2_GSM337862,v2_GSM337863	Glia	Bergmann	Bergmann	Astrocyte	Bergmann	Bergmann	Bergmann	Bergman Glia	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	male	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.660282983582597	0.417400153972895	0.10509109560381	0.0799566277956828	0.165847446321123	0.0966733628965674	0.0606685102152415	0.172498014546981	0.132418003767953	0.111291286727964	0.559311471287443	0.25821722699755	0.121995646184611	0.194152255651002	0.122622847958477	0.217228462233993
GSM241912	20	B_astrosP17:v2_GSM241912,v2_GSM241914,v2_GSM241926	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN/FACS	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	female	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.893745061753445	0.209567426344939	0.0841285953921995	0.0457078967431007	0.148066596516729	0.085125619936863	0.147843856993469	0.189608299695811	0.162460699926794	0.120249831308729	0.140550351855204	0.0760794924167899	0.118784721554908	0.126525255483801	0.147953979649924	0.179759845704847
GSM241914	20	B_astrosP17:v2_GSM241912,v2_GSM241914,v2_GSM241926	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN/FACS	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	female	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.875129149081331	0.206549433177229	0.114977318210373	0.057324715818013	0.136878080981352	0.127214198957021	0.164729737774436	0.17381641092055	0.16352552303641	0.118091428407747	0.098010185263439	0.0820336223034024	0.113458517367581	0.114985794095137	0.14254964886062	0.179284917616976
GSM241926	20	B_astrosP17:v2_GSM241912,v2_GSM241914,v2_GSM241926	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN/FACS	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	female	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.872404977774796	0.136034567623459	0.11147972177725	0.0590160902412076	0.0984641956444827	0.108838106527735	0.316137550671904	0.203764740796434	0.163202873924855	0.129133966734712	0.164225489492904	0.0636734575569637	0.097474918235006	0.150565987149525	0.124295194165704	0.186580789221129
GSM241915	21	B_astrosP17g:v2_GSM241915,v2_GSM241925	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN/FACS	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	female	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.968413722750363	0.163702606839896	0.137822046021123	0.0534343630701729	0.132536928107062	0.0611277466932516	0.0380286959415599	0.0940805953104014	0.162374157472187	0.145202583202085	0.0567829205885685	0.0685968448218269	0.12851749436971	0.163317811626679	0.115899722989703	0.165989215986973
GSM241925	21	B_astrosP17g:v2_GSM241915,v2_GSM241925	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN/FACS	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	female	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.877740845963811	0.180611748255717	0.0961072558623055	0.0838918518441398	0.165825064904245	0.0749791015120062	0.0586913633183707	0.105559234118933	0.165743903829163	0.120039870993539	0.0207258693776069	0.0688387308092286	0.12993380131465	0.160608850836182	0.146763865661666	0.163737423906771
GSM241890	22	B_myelinOLs:v2_GSM241890,v2_GSM241893,v2_GSM241894,v2_GSM241918	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	OligoMature	Mature Oligodendrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.185569231845943	0.180464243463809	0.110292165756689	0.0714647115796747	0.126734548088168	0.0403221627456354	0.0753204433074818	0.106166297398484	0.19679848631881	0.0786674508641766	0.750282176719169	0.149993515406481	0.147449257828492	0.0574068557577454	0.136997045709516	0.160928572852685
GSM241893	22	B_myelinOLs:v2_GSM241890,v2_GSM241893,v2_GSM241894,v2_GSM241918	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	OligoMature	Mature Oligodendrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.237660358904284	0.197622206284753	0.149946370268718	0.0437202544861804	0.10987598253994	0.0544197604070201	0.0728598870837333	0.122145714681161	0.200237269811474	0.0768610409412759	0.777269852970986	0.170915264731331	0.139696834762906	0.0557882406551857	0.120747875586069	0.168651127607668
GSM241894	22	B_myelinOLs:v2_GSM241890,v2_GSM241893,v2_GSM241894,v2_GSM241918	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	OligoMature	Mature Oligodendrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.164877564097935	0.217709664438062	0.131564496960767	0.0431897233838764	0.128894949345454	0.042809641865664	0.0905433114621428	0.108467398092101	0.164881976016186	0.0877782688594922	0.750516017933315	0.164291387408348	0.155098128122758	0.0586806039134649	0.168508163373607	0.165187419684878
GSM241918	22	B_myelinOLs:v2_GSM241890,v2_GSM241893,v2_GSM241894,v2_GSM241918	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	OligoMature	Mature Oligodendrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.218491510855517	0.215687549045389	0.0570665059700885	0.0562985246957743	0.0744671679181238	0.103820703225643	0.0189153830044936	0.0878283180378854	0.138765520311693	0.0835478636493808	0.824118424093505	0.154609708577801	0.161055513026484	0.0466838901073228	0.149496297600261	0.159390192007958
GSM37088	23	A_callosal_P14:GSM37088,GSM37089	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal Neurons, Callosally projecting, P14	Cortex	Cortex	14-35	14	FACS	StrataPrep Total RNA Micro Kit	T7 IVT	Affymetrix MOE430A	Arlotta et al., 2005	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.13409594220424	0.285286492531677	0.0691923279287231	0.198389821787346	0.175795819671635	0.651167593700957	0.0459473553588186	0.151781961199895	0.166716948230612	0.108143024068531	0.0398813891914643	0.199065731687071	0.202814923533336	0.118586362029754	0.209573602701431	0.183762619721699
