sampleName	originalIndex	Cell.Type..Samples	MajorType	GabaDeep	CellType	forContanim	FullCellType	MainName	Description	Region	Anatomical.Region	Age	AgeExact	Method	RNA.isolation.method	RNA.amplification.and.labeling.method	Platform	Reference	Astrocyte	Gabaergic	Oligodendrocyte	sex	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	Gabaergic	Astrocyte	Oligodendrocyte	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	MeanCont
GSM337801	12	H_molig_cortex:v2_GSM337800,v2_GSM337801,v2_GSM337802	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	Mature Oligodendrocytes	Cortex,Cerebrum	Cortex	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.457565456572001	0.301108184968532	0.827371929481488	0.213395693066048	0.174037240997287	0.196710641749557	0.114060104277266	0.175603695156742	0.0724493252684546	0.149285049317231	0.167000730243072	0.0834261642599798	0.856421130393939	0.142188645538875	0.113537144242944	0.253636272371171	0.17600109761479	0.263164617971728
GSM337802	12	H_molig_cortex:v2_GSM337800,v2_GSM337801,v2_GSM337802	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	Mature Oligodendrocytes	Cortex,Cerebrum	Cortex	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.422508269417027	0.259236432035554	0.843242929789657	0.215658492098105	0.18224209228853	0.138580275100374	0.120173625206638	0.22424539136429	0.0399723025599382	0.138409258928617	0.149449447533271	0.0976769170813365	0.90839532762542	0.12734248410988	0.127561723669033	0.263085813969074	0.176561091670774	0.260843639673383
GSM337841	13	H_mixed_olig_cerebellum:v2_GSM337841,v2_GSM337842,v2_GSM337843	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	Mixed Oligodendrocytes	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.28739856552822	0.216909390848194	0.825396259559979	0.364394549221206	0.110613236542941	0.0730639847850015	0.137518448172934	0.281880301031382	0.0480411671726076	0.231896627107485	0.132295195781133	0.0894856250144943	0.783669052302353	0.20641833657926	0.110105071451313	0.172136121811357	0.218996011191808	0.252365761417745
GSM337842	13	H_mixed_olig_cerebellum:v2_GSM337841,v2_GSM337842,v2_GSM337843	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	Mixed Oligodendrocytes	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.281030636060493	0.203539850008033	0.827116713130587	0.317871308296171	0.115227639294123	0.0594061130305162	0.158230450189916	0.265173279186419	0.0562834658597505	0.237202997829671	0.128295887007686	0.0844659803008233	0.795170023630939	0.202641673338669	0.118341518419572	0.150662005606048	0.242710432537784	0.249609998454541
GSM337843	13	H_mixed_olig_cerebellum:v2_GSM337841,v2_GSM337842,v2_GSM337843	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	Mixed Oligodendrocytes	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.272453110678246	0.221518406963681	0.82594896695483	0.351308514211384	0.111816817190306	0.0612871509663104	0.128431004303769	0.302866736794009	0.0330591559274803	0.235012256405098	0.133628153887266	0.0934912240279507	0.800454884189792	0.218416598054887	0.126644646181782	0.141022020367937	0.247005197611926	0.253197932042156
GSM337844	14	H_mixed_olig_cortex:v2_GSM337844,v2_GSM337845,v2_GSM337846	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	Mixed Oligodendrocytes	Cortex,Cerebrum	Cortex	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.270679128969231	0.355758276442349	0.730910624301447	0.205739934709593	0.11026805116707	0.057823662850027	0.14584431259217	0.204139787579875	0.0382819863928105	0.141703067519164	0.13348842728056	0.0831723856621403	0.707717806146159	0.126303311295096	0.118816135504156	0.178851311729417	0.130489112534126	0.219999254275023
GSM337845	14	H_mixed_olig_cortex:v2_GSM337844,v2_GSM337845,v2_GSM337846	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	Mixed Oligodendrocytes	Cortex,Cerebrum	Cortex	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.337687234498315	0.38830036254966	0.755936773506832	0.172705779540856	0.140446015495742	0.0706094862317036	0.160105486122314	0.187081321673155	0.055882974093243	0.174824526820946	0.132829128427655	0.0996769652978821	0.744238312018032	0.128371164127957	0.11258879317189	0.154621826212507	0.157012626027175	0.233701104459757
GSM337846	14	H_mixed_olig_cortex:v2_GSM337844,v2_GSM337845,v2_GSM337846	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	Mixed Oligodendrocytes	Cortex,Cerebrum	Cortex	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.386942905527119	0.430508925436888	0.738336347603345	0.165665205099128	0.125509805615508	0.0593364566309098	0.115104165048405	0.243079942498236	0.0477010189763324	0.171756941203639	0.135681198245775	0.107111999993167	0.715003435128658	0.126169366379522	0.0899357268735952	0.214609989675812	0.177669192706529	0.238242507214269
GSM337848	15	H_purkinje_cerebellum:v2_GSM337848,v2_GSM337849,v2_GSM337850,v2_GSM337851,v2_GSM337852,v2_GSM337853	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.556632454499855	0.148701338674189	0.221218366902386	0.271728520473556	0.139350848005364	0.135222053505805	0.154652625379346	0.0669590363445763	0.0878056630708302	0.101106094832687	0.141834253679824	0.122683978242761	0.12393514423978	0.846299005588406	0.146162383582477	0.152878482693616	0.127136308007144	0.208488621042506
GSM337849	15	H_purkinje_cerebellum:v2_GSM337848,v2_GSM337849,v2_GSM337850,v2_GSM337851,v2_GSM337852,v2_GSM337853	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.545802234072929	0.177276247464078	0.257199586067049	0.343814960932928	0.128077949636065	0.155618038487893	0.131796551195056	0.0778922737958817	0.0852117483735388	0.11397349994089	0.143434088630977	0.144808864999667	0.0911900657922356	0.833584694432711	0.164138427409704	0.210465704332983	0.139458986859216	0.220220230730812
GSM337850	15	H_purkinje_cerebellum:v2_GSM337848,v2_GSM337849,v2_GSM337850,v2_GSM337851,v2_GSM337852,v2_GSM337853	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.574762908835362	0.172236427786696	0.216211150367555	0.297162455034229	0.117830047163779	0.110354487646653	0.14816148441448	0.0663497075181086	0.082667690704305	0.137226957480652	0.152413870773592	0.138840628928786	0.12343320988252	0.846529232457617	0.156643624021628	0.153772460300112	0.139965228243173	0.213797739503485
GSM337851	15	H_purkinje_cerebellum:v2_GSM337848,v2_GSM337849,v2_GSM337850,v2_GSM337851,v2_GSM337852,v2_GSM337853	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.576991884608099	0.163321160384769	0.250249029352961	0.29623430171345	0.152659417444538	0.0691614325602846	0.121317362695862	0.0521361845149204	0.0883980376305375	0.110315692880156	0.154296751792585	0.149217718797573	0.119653940703892	0.823303980445591	0.149025670497518	0.167484267462781	0.136716540599875	0.210616669063847
GSM337852	15	H_purkinje_cerebellum:v2_GSM337848,v2_GSM337849,v2_GSM337850,v2_GSM337851,v2_GSM337852,v2_GSM337853	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.570396030764064	0.182937252309787	0.243201435767483	0.338802403772614	0.149225645802538	0.113163025171287	0.175407486520164	0.0832980109985997	0.0792272864397171	0.0767001657946625	0.149649615718387	0.168041066079917	0.117489132015638	0.822252646854004	0.155387776004198	0.16606397175842	0.120645622506912	0.218346386722258
GSM337853	15	H_purkinje_cerebellum:v2_GSM337848,v2_GSM337849,v2_GSM337850,v2_GSM337851,v2_GSM337852,v2_GSM337853	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.57079938239275	0.163309235577377	0.223444513588273	0.299523581921965	0.139249517334566	0.150902354274481	0.165508210897466	0.0899428372299328	0.0280988991049059	0.0822854092197414	0.153254994521821	0.13248792959443	0.0818365029491143	0.820759435509094	0.138349388542688	0.171321599490658	0.123205062403061	0.207898756150137
GSM337861	16	H_bergmann_cerebellum:v2_GSM337861,v2_GSM337862,v2_GSM337863	Glia	Bergmann	Bergmann	Astrocyte	Bergmann	Bergmann	Bergman Glia	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.256788718117803	0.676863795229344	0.518030042946523	0.320780704668385	0.167172496797204	0.0699976955235103	0.115089887268938	0.0427887654507733	0.0584343670063931	0.179240061971867	0.136739688713044	0.089213947515154	0.547474898854468	0.201382662911287	0.126492423519184	0.215650363436277	0.148736579200437	0.227698652890035
GSM337862	16	H_bergmann_cerebellum:v2_GSM337861,v2_GSM337862,v2_GSM337863	Glia	Bergmann	Bergmann	Astrocyte	Bergmann	Bergmann	Bergman Glia	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.276282168572989	0.637779505164938	0.519708989997223	0.331959045478165	0.101528000601616	0.0555482858581597	0.154624685666279	0.0802589214839503	0.0978316577354218	0.161097489963713	0.137603806628324	0.107797817026349	0.550576388060703	0.219943604845906	0.125195484834257	0.171812645993808	0.135819736571613	0.227374602028436
GSM337863	16	H_bergmann_cerebellum:v2_GSM337861,v2_GSM337862,v2_GSM337863	Glia	Bergmann	Bergmann	Astrocyte	Bergmann	Bergmann	Bergman Glia	Cerebellum	Cerebellum	46-80	Adult	TRAP	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Doyle et al., 2008	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.271051540595025	0.65937023411399	0.52557170430526	0.418559738195594	0.104346566592108	0.0754425450530843	0.161626588768445	0.0967054632883819	0.0640204598238877	0.168112801827211	0.129939448588819	0.110856679192901	0.548482896863222	0.253614667018411	0.119756220060311	0.18464216617537	0.135793339204996	0.236934885862766
GSM241912	17	B_astrosP17:v2_GSM241912,v2_GSM241914,v2_GSM241926	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN/FACS	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	1	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.177172928900473	0.947771805235742	0.168847884844162	0.210810271829829	0.0862404555006705	0.0442971040186139	0.147919688128662	0.0730445539365008	0.152553699314469	0.188664539006056	0.157321739934112	0.122075643178006	0.140087628433628	0.0694547182865448	0.117953430194029	0.118396828858867	0.158167890816629	0.181222400612764
GSM241914	17	B_astrosP17:v2_GSM241912,v2_GSM241914,v2_GSM241926	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN/FACS	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	1	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.180742010112494	0.942119488366825	0.194232115030072	0.203932570595472	0.114071054027556	0.0513638302656907	0.135062060526826	0.126463686084321	0.177471470133969	0.164836259898418	0.159067190773286	0.119578109311146	0.0988434580144671	0.0712622817835177	0.105675284276332	0.115721112896016	0.158366821261759	0.18345934137401
GSM241926	17	B_astrosP17:v2_GSM241912,v2_GSM241914,v2_GSM241926	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN/FACS	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	1	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.216634937808223	0.939593661796172	0.27717234119424	0.136687916386578	0.111926331006986	0.0548259311903506	0.097146486793305	0.101209899227464	0.320395769277232	0.203503110839755	0.15725035293253	0.128935431986771	0.166220855311305	0.0570809117179356	0.0915663259689172	0.147286216715723	0.135064088206135	0.196617680491742
GSM241915	18	B_astrosP17g:v2_GSM241915,v2_GSM241925	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN/FACS	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	1	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.146319078683709	0.916660408448483	0.162731999646861	0.166640521237836	0.13847141604629	0.0500797629217423	0.124972511233502	0.0640755839124305	0.0444843965898862	0.0932307714161913	0.15663305699543	0.144882775263022	0.0584207835053554	0.0606129588975179	0.129149551294707	0.156509862499909	0.113278098559904	0.160420796303105
GSM241925	18	B_astrosP17g:v2_GSM241915,v2_GSM241925	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN/FACS	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	1	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0845517727023467	0.878689965006686	0.141510659788551	0.177605984307245	0.0981794580524299	0.0774848249134338	0.165946202740141	0.0758306492303274	0.0648679687834236	0.106214252568428	0.160155481097261	0.120928192834983	0.0265355285210427	0.0664497119831015	0.129073201981573	0.154466068546959	0.147179679791665	0.157392329579388
GSM241890	19	B_myelinOLs:v2_GSM241890,v2_GSM241893,v2_GSM241894,v2_GSM241918	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	Mature Oligodendrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	0	0	1	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.0807972687852433	0.186098223470206	0.929015586295455	0.169682912605063	0.112211026380115	0.0696476240543566	0.128167872538545	0.0488033593154995	0.0796504427026571	0.10547138139803	0.195612210051306	0.0805917267765758	0.741097244358739	0.144769007534843	0.147843312547606	0.0542423154859327	0.147200170787495	0.20122951088751
GSM241893	19	B_myelinOLs:v2_GSM241890,v2_GSM241893,v2_GSM241894,v2_GSM241918	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	Mature Oligodendrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	0	0	1	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.0993506530089026	0.234084799209634	0.95186063011749	0.199686416053347	0.152914398640926	0.0444773104963278	0.109364967317241	0.0604718258679793	0.0805804168460512	0.123520783397009	0.198947245949491	0.0767001667692076	0.775921147965896	0.166605156835684	0.13478189070357	0.0542020572735275	0.129270798005056	0.211337686144549
GSM241894	19	B_myelinOLs:v2_GSM241890,v2_GSM241893,v2_GSM241894,v2_GSM241918	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	Mature Oligodendrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	0	0	1	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.0830718330325151	0.166501811669136	0.966713586637823	0.20557898785842	0.130698630304922	0.0405080142737568	0.123316898068683	0.044465913683836	0.0941836378115123	0.108117598381437	0.161401507566008	0.0855063781437999	0.74004864666371	0.160278891551576	0.153974073063408	0.0549054141792676	0.188304860629063	0.206328040206993
GSM241918	19	B_myelinOLs:v2_GSM241890,v2_GSM241893,v2_GSM241894,v2_GSM241918	Glia	Oligo	Oligo	Oligo	Oligo	OligoMature	Mature Oligodendrocytes	Cortex,Cerebrum	Cortex	14-35	17	PAN	RNeasy Micro Kit	T7 IVT	Affymetrix 430 2.0	Cahoy et al., 2008	0	0	1	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.16936919781453	0.232012133701035	0.961340282634148	0.218617921458978	0.0606790322943456	0.0528449254158504	0.0745988874579889	0.105630205548506	0.0226245643112985	0.0887784085312775	0.136360722372833	0.0842424978523914	0.819879100628389	0.149593405105739	0.161378291882217	0.0440383546110161	0.165425426399502	0.208671374001179
GSM37088	20	A_callosal_P14:GSM37088,GSM37089	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal Neurons, Callosally projecting, P14	Cortex	Cortex	14-35	14	FACS	StrataPrep Total RNA Micro Kit	T7 IVT	Affymetrix MOE430A	Arlotta et al., 2005	0	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.367747165787991	0.146417752647834	0.313134885248147	0.290767725627914	0.0702358354532303	0.194704656132081	0.172404773296475	0.655941358377257	0.0437304456231505	0.145074134928391	0.16786234365878	0.108511428965753	0.0426708130228844	0.196274370301827	0.194674422704576	0.115841578007778	0.211490124040953	0.202204930225001
GSM37089	20	A_callosal_P14:GSM37088,GSM37089	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal Neurons, Callosally projecting, P14	Cortex	Cortex	14-35	14	FACS	StrataPrep Total RNA Micro Kit	T7 IVT	Affymetrix MOE430A	Arlotta et al., 2005	0	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.348957963986048	0.134095155601711	0.280225292628344	0.332891585000319	0.0903939713332893	0.174725749898517	0.193274453265794	0.633456444529725	0.0679338292651909	0.134621085191558	0.163600897733542	0.102677817711265	0.0279863589745567	0.187673925397798	0.226373310606273	0.123119216024176	0.234957270748426	0.203350842817443
GSM37097	21	A_corticospinal_P14:GSM37097,GSM37098	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	PyramidalCorticospine	Pyramidal Neurons, Corticospinal, P14	Cortex	Cortex	14-35	14	FACS	StrataPrep Total RNA Micro Kit		Affymetrix MOE430A	Arlotta et al., 2005	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.24262333132284	0.119504077784211	0.254130874869404	0.382525114598545	0.0691916207581492	0.0859566893322858	0.217434571507567	0.350598424259473	0.0694173489172716	0.120614890072597	0.215174305936894	0.122947117736334	0.0295508521242727	0.192340158444484	0.221231276069293	0.0626568639808857	0.239283537799175	0.176187120912569
GSM37098	21	A_corticospinal_P14:GSM37097,GSM37098	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	PyramidalCorticospine	Pyramidal Neurons, Corticospinal, P14	Cortex	Cortex	14-35	14	FACS	StrataPrep Total RNA Micro Kit		Affymetrix MOE430A	Arlotta et al., 2005	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.306680372058918	0.14836413391817	0.34042491686267	0.386591489334575	0.0767626360875435	0.100491867521015	0.264667181040936	0.476408845505183	0.0544250667079882	0.117275212026357	0.176182915912234	0.130985545533956	0.0293525133202343	0.196455490601095	0.286087337769961	0.0804860205046364	0.227821996730634	0.199968443613889
GSM37099	22	A_corticotecal_P14:GSM37099,GSM37100	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	PyramidaCorticotectal	Pyramidal Neurons, Corticotectal, P14	Cortex	Cortex	14-35	14	FACS	StrataPrep Total RNA Micro Kit	T7 IVT	Affymetrix MOE430A	Arlotta et al., 2005	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.146876264278324	0.127211805644942	0.286517485317102	0.266065613230911	0.125499954471558	0.0942644590637077	0.220888510541886	0.591070177626523	0.0921981500518375	0.149853689183856	0.181699179280538	0.163438183202866	0.0703018183354656	0.192789551022213	0.215206852104247	0.0622071265646299	0.247920992514829	0.190235871319732
GSM37100	22	A_corticotecal_P14:GSM37099,GSM37100	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	PyramidaCorticotectal	Pyramidal Neurons, Corticotectal, P14	Cortex	Cortex	14-35	14	FACS	StrataPrep Total RNA Micro Kit	T7 IVT	Affymetrix MOE430A	Arlotta et al., 2005	0	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.307721485573883	0.138887667806923	0.285306386073773	0.360461927046467	0.0523874244743288	0.0982892180991175	0.20717253970586	0.559926425766981	0.0748429855019482	0.171598378867208	0.17288185399097	0.149819866252951	0.0225329890026587	0.181755765436713	0.258962910728644	0.15293686697191	0.237507808932735	0.201940735307828
GSM63033	23	S_yfp_cg: GSM63033, GSM63034, GSM63035	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal Neurons	Cortex	Layer 6 Cingulate Cortex	46-80	60	Manual	Pico Pure RNA isolation kit	T7 IVT	Affymetrix MOE430A	Sugino et al., 2006	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0819489767843213	0.153909063280686	0.173694886553874	0.269316068818593	0.0906523519431367	0.0788645152783718	0.180771145390779	0.552816870279791	0.0592875755532836	0.157269357116675	0.167198364139026	0.089864277413585	0.0208590010645335	0.198734106134027	0.177313753779467	0.0476178181581766	0.202164370659981	0.158957794255783
